,1_onscc_avg,1_onscc_lag_avg,1_onscc_lag_med,1_onscc_lag_std,1_onscc_std,2_onscc_avg,2_onscc_lag_avg,2_onscc_lag_med,2_onscc_lag_std,2_onscc_std,4_onscc_avg,4_onscc_lag_avg,4_onscc_lag_med,4_onscc_lag_std,4_onscc_std,duration,file_id,tempo
0001,0.7579315276145935,1.054877192982456,1.0,0.8530660246144449,0.10751241557972638,0.7144690984710652,1.5406698564593302,0.9473684210526316,1.6560456850824492,0.09383704770703995,0.697494742690876,3.2591963780418785,3.473684210526316,3.3809476028803935,0.08145854760067298,170.80598639455783,0001 jo amar - shalom lecha dodi.mp3,135.99917763157896
0002,0.7435506248821592,1.1888128392730706,1.2105263157894737,0.7229982145094039,0.10471810411184114,0.6680488699191326,1.9302987197724044,1.8947368421052633,1.5429379252419932,0.09229131806432873,0.6157582600008358,2.84019138755981,2.3684210526315788,2.904246469987528,0.07468630702223383,200.89904761904762,0002 filfel el misri - hakol betashlumim.mp3,135.99917763157896
0003,0.8505632959320878,1.4403097191725411,1.4705882352941175,0.631878815636578,0.08519253002607861,0.798672234214197,2.369847151459009,2.411764705882353,1.180216475660493,0.08757712820617626,0.7731511692206064,4.704014939309057,4.9411764705882355,2.74974533098756,0.08440699697932108,203.05850340136055,0003 aris san - tel aviv.mp3,151.99908088235293
0004,0.7511696058849415,1.3558005686152141,1.4210526315789476,0.6926065178561788,0.10584473145498764,0.7270452517003686,2.6586585196500487,2.947368421052632,1.3780828996900647,0.10215086600641717,0.7060084505371316,4.561681982734615,4.0,2.7519655339437104,0.09318972927038256,338.75591836734696,0004 tzlilei ha'ud - chanale hitbalbela.mp3,135.99917763157896
0005,0.7283155570773713,1.1619379459100714,1.0476190476190474,0.6994133333055347,0.1212864343343402,0.6956190007341492,1.9400599400599399,2.5238095238095237,1.2146622503796227,0.1426987624053497,0.6679610696057199,3.264587525150905,2.619047619047619,2.6273238216229293,0.15547977613903735,281.68126984126985,0005 ahuva uzeri - heichan hachaial.mp3,123.046875
0006,0.7588916988530977,1.2682038834951457,1.2000000000000002,0.6677956132569621,0.10185910709692553,0.7149744054133241,2.3696428571428574,2.5500000000000003,0.982267554067452,0.10200853194626959,0.693702596270181,4.571568627450981,5.1000000000000005,2.4037536326204534,0.09081411246114562,291.0621315192744,0006 zohar argov - sod hamazalot.mp3,129.19921875
0007,0.7928388313562782,1.2449735449735448,1.2857142857142856,0.6526323661503425,0.08691908310518201,0.7371542154634753,2.166224110462029,2.2857142857142856,1.2381606896305815,0.08171772724682196,0.7382490479234439,4.3518123667377395,5.285714285714286,2.123309007857561,0.08855098249675869,271.14521541950114,0007 haim moshe - ten lazman lalechet.mp3,123.046875
0008,0.8132165908363064,1.545390428211587,1.92,0.5676130242505091,0.0918982911103193,0.7919545838929186,2.8379797979797985,2.46,1.0845824777798274,0.0767350908922968,0.772509075549184,5.313061224489797,5.92,2.4369202746136343,0.07365600391141085,231.29396825396825,0008 margalit tzanani - naari shuva elai.mp3,103.359375
0009,0.7977187684813484,1.0643784153005464,0.9375,0.7251818522437791,0.10939624953145637,0.7840903741856143,2.128082191780822,2.875,1.222545732717994,0.10180873888156995,0.7738716168390526,3.8887362637362637,3.84375,2.138718288299541,0.09649160757577699,268.53877551020406,0009 zehava ben - tipat mazal.mp3,161.4990234375
0010,0.7933863425962769,1.2872498935717327,1.3333333333333333,0.5554588340160501,0.09015166471849732,0.7843733824216402,2.542307692307692,2.6666666666666665,0.8147734857926494,0.0942403371623865,0.7721426597861356,4.898363479758828,5.388888888888888,2.1200355816814387,0.08192723404791985,225.23356009070295,0010 eyal golan - yafa sheli.mp3,143.5546875
0011,0.840464031002129,1.2654145995747699,0.9411764705882353,0.5011377094584589,0.08485039101054674,0.8073428636116367,2.408918406072106,2.588235294117647,1.134752622254299,0.08180701438895285,0.8095380344041964,5.44571975131516,5.294117647058823,2.4198521610617885,0.07579559834637287,198.90213151927438,0011 sarit hadad - yalla lech habaita moti.mp3,151.99908088235293
0012,0.8289978019474598,1.6194489031567687,2.0,0.641676852397991,0.09584577058056352,0.8051437274210871,2.4509012644605868,2.0,1.1508780451796927,0.08362003115124493,0.8039967769926245,5.237012987012986,6.0476190476190474,2.73229177246252,0.09496556924121341,181.185306122449,0012 omer adam - hopa.mp3,123.046875
0013,0.800853234161152,1.304681647940075,1.2333333333333334,0.7435049127820993,0.11590529476548045,0.7559557840857707,2.6501408450704225,3.0,1.4997472334364297,0.12959796057837858,0.7162790673937501,3.4354048964218453,4.0,2.8299628966002746,0.1371054799138987,295.0791836734694,0013 dudu aharon - ima yekara.mp3,172.265625
